0x680, Time, 62, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3372, Pack SOC, 72
0x683, Time, 62, High Cell Voltage, 37918, Low Cell Voltage, 36114, Average Cell Voltage 24576
0x682, Time, 62, Pack Amphours, 152, Internal Temp, 25
0x682, Time, 790, Pack Amphours, 152, Internal Temp, 25
0x680, Time, 791, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3372, Pack SOC, 72
0x051, Time, 794, ERPM, 0, MC Input Voltage, 1
0x151, Time, 798, AC Current, 0, DC Current, 0
0x251, Time, 802, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 814, ERPM, 0, MC Input Voltage, 1
0x151, Time, 818, AC Current, 0, DC Current, 0
0x251, Time, 822, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 834, ERPM, 0, MC Input Voltage, 1
0x151, Time, 838, AC Current, 0, DC Current, 0
0x251, Time, 842, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 854, ERPM, 0, MC Input Voltage, 1
0x151, Time, 858, AC Current, 0, DC Current, 0
0x251, Time, 862, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 874, ERPM, 0, MC Input Voltage, 1
0x151, Time, 878, AC Current, 0, DC Current, 0
0x1839F380, Time, 972, Highest Cell Temp, 31, Average Cell Temp, 8
0x251, Time, 993, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 994, ERPM, 0, MC Input Voltage, 1
0x151, Time, 998, AC Current, 0, DC Current, 0
0x681, Time, 998, Input Supply Voltage, 119, Pack Current, 0
0x683, Time, 998, High Cell Voltage, 37924, Low Cell Voltage, 36121, Average Cell Voltage 25856
0x682, Time, 998, Pack Amphours, 152, Internal Temp, 25
0x680, Time, 999, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x251, Time, 1002, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1014, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1018, AC Current, 0, DC Current, 0
0x251, Time, 1022, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1034, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1038, AC Current, 0, DC Current, 0
0x251, Time, 1042, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1054, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1058, AC Current, 0, DC Current, 0
0x251, Time, 1062, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1074, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1078, AC Current, 0, DC Current, 0
0x251, Time, 1082, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1094, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1098, AC Current, 0, DC Current, 0
0x251, Time, 1102, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x683, Time, 1102, High Cell Voltage, 37924, Low Cell Voltage, 36120, Average Cell Voltage 26112
0x682, Time, 1102, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 1102, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 1103, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x051, Time, 1114, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1118, AC Current, 0, DC Current, 0
0x251, Time, 1122, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1134, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1138, AC Current, 0, DC Current, 0
0x251, Time, 1141, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1154, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1158, AC Current, 0, DC Current, 0
0x251, Time, 1162, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1174, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1178, AC Current, 0, DC Current, 0
0x251, Time, 1182, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1194, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1198, AC Current, 0, DC Current, 0
0x251, Time, 1201, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x681, Time, 1206, Input Supply Voltage, 119, Pack Current, 0
0x683, Time, 1206, High Cell Voltage, 37925, Low Cell Voltage, 36123, Average Cell Voltage 26112
0x682, Time, 1206, Pack Amphours, 152, Internal Temp, 25
0x680, Time, 1207, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x051, Time, 1214, ERPM, 0, MC Input Voltage, 1
0x1839F380, Time, 1311, Highest Cell Temp, 31, Average Cell Temp, 12
0x251, Time, 1331, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x151, Time, 1331, AC Current, 0, DC Current, 0
0x051, Time, 1334, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1338, AC Current, 0, DC Current, 0
0x251, Time, 1341, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1354, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1358, AC Current, 0, DC Current, 0
0x251, Time, 1361, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1374, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1378, AC Current, 0, DC Current, 0
0x251, Time, 1381, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1394, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1398, AC Current, 0, DC Current, 0
0x251, Time, 1401, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1414, ERPM, 0, MC Input Voltage, 1
0x683, Time, 1414, High Cell Voltage, 37925, Low Cell Voltage, 36123, Average Cell Voltage 26368
0x682, Time, 1414, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 1414, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 1415, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x151, Time, 1418, AC Current, 0, DC Current, 0
0x251, Time, 1421, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1434, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1438, AC Current, 0, DC Current, 0
0x251, Time, 1441, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1454, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1458, AC Current, 0, DC Current, 0
0x251, Time, 1461, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1474, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1478, AC Current, 0, DC Current, 0
0x251, Time, 1481, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1494, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1498, AC Current, 0, DC Current, 0
0x251, Time, 1501, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1514, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1518, AC Current, 0, DC Current, 0
0x683, Time, 1518, High Cell Voltage, 37927, Low Cell Voltage, 36124, Average Cell Voltage 26624
0x682, Time, 1518, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 1518, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 1519, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x251, Time, 1521, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1534, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1538, AC Current, 0, DC Current, 0
0x251, Time, 1541, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1554, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1558, AC Current, 0, DC Current, 0
0x251, Time, 1561, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1574, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1578, AC Current, 0, DC Current, 0
0x251, Time, 1581, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x1839F380, Time, 1683, Highest Cell Temp, 32, Average Cell Temp, 14
0x051, Time, 1704, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1704, AC Current, 0, DC Current, 0
0x251, Time, 1704, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1714, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1718, AC Current, 0, DC Current, 0
0x251, Time, 1721, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x683, Time, 1726, High Cell Voltage, 37927, Low Cell Voltage, 36125, Average Cell Voltage 26880
0x682, Time, 1726, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 1726, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 1727, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x051, Time, 1734, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1738, AC Current, 0, DC Current, 0
0x251, Time, 1741, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1754, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1758, AC Current, 0, DC Current, 0
0x251, Time, 1761, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1774, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1778, AC Current, 0, DC Current, 0
0x251, Time, 1781, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1794, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1798, AC Current, 0, DC Current, 0
0x251, Time, 1801, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1814, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1818, AC Current, 0, DC Current, 0
0x251, Time, 1821, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x683, Time, 1830, High Cell Voltage, 37927, Low Cell Voltage, 36125, Average Cell Voltage 27136
0x682, Time, 1830, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 1830, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 1831, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x051, Time, 1834, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1838, AC Current, 0, DC Current, 0
0x251, Time, 1841, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1854, ERPM, 0, MC Input Voltage, 2
0x151, Time, 1858, AC Current, 0, DC Current, 0
0x251, Time, 1861, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1874, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1878, AC Current, 0, DC Current, 0
0x251, Time, 1881, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1894, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1898, AC Current, 0, DC Current, 0
0x251, Time, 1901, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1914, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1918, AC Current, 0, DC Current, 0
0x251, Time, 1921, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 1934, ERPM, 0, MC Input Voltage, 1
0x683, Time, 1934, High Cell Voltage, 37929, Low Cell Voltage, 36127, Average Cell Voltage 27392
0x682, Time, 1934, Pack Amphours, 152, Internal Temp, 25
0x1839F380, Time, 2031, Highest Cell Temp, 32, Average Cell Temp, 17
0x680, Time, 2051, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x151, Time, 2051, AC Current, 0, DC Current, 0
0x681, Time, 2051, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 2054, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2058, AC Current, 0, DC Current, 0
0x251, Time, 2061, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2074, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2078, AC Current, 0, DC Current, 0
0x251, Time, 2081, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2094, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2098, AC Current, 0, DC Current, 0
0x251, Time, 2101, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2114, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2118, AC Current, 0, DC Current, 0
0x251, Time, 2121, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2134, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2138, AC Current, 0, DC Current, 0
0x251, Time, 2141, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x683, Time, 2142, High Cell Voltage, 37929, Low Cell Voltage, 36128, Average Cell Voltage 27648
0x682, Time, 2142, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 2142, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 2143, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x051, Time, 2153, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2158, AC Current, 0, DC Current, 0
0x251, Time, 2161, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2174, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2178, AC Current, 0, DC Current, 0
0x251, Time, 2181, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2193, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2198, AC Current, 0, DC Current, 0
0x251, Time, 2201, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2214, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2218, AC Current, 0, DC Current, 0
0x251, Time, 2221, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2234, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2238, AC Current, 0, DC Current, 0
0x251, Time, 2241, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x683, Time, 2246, High Cell Voltage, 37930, Low Cell Voltage, 36130, Average Cell Voltage 27648
0x682, Time, 2246, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 2246, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 2247, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x051, Time, 2253, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2258, AC Current, 0, DC Current, 0
0x251, Time, 2261, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2274, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2277, AC Current, 0, DC Current, 0
0x251, Time, 2281, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2294, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2297, AC Current, 0, DC Current, 0
0x1839F380, Time, 2395, Highest Cell Temp, 32, Average Cell Temp, 19
0x051, Time, 2416, ERPM, 0, MC Input Voltage, 1
0x251, Time, 2416, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x151, Time, 2417, AC Current, 0, DC Current, 0
0x251, Time, 2421, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2433, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2437, AC Current, 0, DC Current, 0
0x251, Time, 2441, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2453, ERPM, 0, MC Input Voltage, 1
0x680, Time, 2454, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x683, Time, 2454, High Cell Voltage, 37931, Low Cell Voltage, 36129, Average Cell Voltage 27904
0x682, Time, 2454, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 2455, Input Supply Voltage, 119, Pack Current, 0
0x151, Time, 2457, AC Current, 0, DC Current, 0
0x251, Time, 2461, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2473, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2477, AC Current, 0, DC Current, 0
0x251, Time, 2481, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2494, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2497, AC Current, 0, DC Current, 0
0x251, Time, 2501, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2513, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2517, AC Current, 0, DC Current, 0
0x251, Time, 2521, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2533, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2537, AC Current, 0, DC Current, 0
0x251, Time, 2541, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2553, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2557, AC Current, 0, DC Current, 0
0x683, Time, 2558, High Cell Voltage, 37931, Low Cell Voltage, 36131, Average Cell Voltage 28160
0x682, Time, 2558, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 2558, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 2559, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x251, Time, 2561, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2573, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2577, AC Current, 0, DC Current, 0
0x251, Time, 2581, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2593, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2597, AC Current, 0, DC Current, 0
0x251, Time, 2601, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2613, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2617, AC Current, 0, DC Current, 0
0x251, Time, 2621, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2633, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2637, AC Current, 0, DC Current, 0
0x251, Time, 2641, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2653, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2657, AC Current, 0, DC Current, 0
0x251, Time, 2661, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x680, Time, 2662, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x1839F380, Time, 2759, Highest Cell Temp, 32, Average Cell Temp, 23
0x682, Time, 2779, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 2779, Input Supply Voltage, 119, Pack Current, 0
0x151, Time, 2779, AC Current, 0, DC Current, 0
0x683, Time, 2779, High Cell Voltage, 37932, Low Cell Voltage, 36131, Average Cell Voltage 28160
0x251, Time, 2781, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2793, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2798, AC Current, 0, DC Current, 0
0x251, Time, 2801, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2813, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2817, AC Current, 0, DC Current, 0
0x251, Time, 2821, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2833, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2837, AC Current, 0, DC Current, 0
0x251, Time, 2841, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2854, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2857, AC Current, 0, DC Current, 0
0x251, Time, 2861, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x682, Time, 2870, Pack Amphours, 152, Internal Temp, 25
0x683, Time, 2870, High Cell Voltage, 37932, Low Cell Voltage, 36133, Average Cell Voltage 28416
0x681, Time, 2870, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 2871, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x051, Time, 2873, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2877, AC Current, 0, DC Current, 0
0x251, Time, 2881, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2893, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2897, AC Current, 0, DC Current, 0
0x251, Time, 2901, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2913, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2917, AC Current, 0, DC Current, 0
0x251, Time, 2921, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2933, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2937, AC Current, 0, DC Current, 0
0x251, Time, 2941, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2953, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2957, AC Current, 0, DC Current, 0
0x251, Time, 2961, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
0x051, Time, 2973, ERPM, 0, MC Input Voltage, 1
0x682, Time, 2974, Pack Amphours, 152, Internal Temp, 25
0x683, Time, 2974, High Cell Voltage, 37932, Low Cell Voltage, 36133, Average Cell Voltage 28672
0x681, Time, 2974, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 2975, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3373, Pack SOC, 72
0x151, Time, 2977, AC Current, 0, DC Current, 0
0x251, Time, 2981, Controller Temp, 420, Motor Temp, 489, Fault Code, 2
