0x680, Time, 100, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3460, Pack SOC, 81
0x683, Time, 100, High Cell Voltage, 38794, Low Cell Voltage, 37468, Average Cell Voltage 12032
0x682, Time, 100, Pack Amphours, 170, Internal Temp, 24
0x151, Time, 1173, AC Current, 0, DC Current, 0
0x251, Time, 1177, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1189, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1193, AC Current, 0, DC Current, 0
0x251, Time, 1197, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1209, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1213, AC Current, 0, DC Current, 0
0x251, Time, 1217, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1229, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1233, AC Current, 0, DC Current, 0
0x1839F380, Time, 1330, Highest Cell Temp, 28, Average Cell Temp, 11
0x680, Time, 1350, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3460, Pack SOC, 81
0x051, Time, 1350, ERPM, 0, MC Input Voltage, 1
0x251, Time, 1350, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x151, Time, 1353, AC Current, 0, DC Current, 0
0x251, Time, 1357, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1369, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1373, AC Current, 0, DC Current, 0
0x251, Time, 1377, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1389, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1393, AC Current, 0, DC Current, 0
0x251, Time, 1397, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1409, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1413, AC Current, 0, DC Current, 0
0x251, Time, 1417, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1429, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1433, AC Current, 0, DC Current, 0
0x251, Time, 1437, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1449, ERPM, 0, MC Input Voltage, 1
0x680, Time, 1452, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3460, Pack SOC, 81
0x683, Time, 1452, High Cell Voltage, 38795, Low Cell Voltage, 37468, Average Cell Voltage 12032
0x682, Time, 1452, Pack Amphours, 170, Internal Temp, 24
0x681, Time, 1452, Input Supply Voltage, 120, Pack Current, 0
0x151, Time, 1453, AC Current, 0, DC Current, 0
0x251, Time, 1457, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1469, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1473, AC Current, 0, DC Current, 0
0x251, Time, 1477, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1489, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1493, AC Current, 0, DC Current, 0
0x251, Time, 1497, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1509, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1513, AC Current, 0, DC Current, 0
0x251, Time, 1517, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1529, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1533, AC Current, 0, DC Current, 0
0x251, Time, 1537, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1549, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1553, AC Current, 0, DC Current, 0
0x680, Time, 1556, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3460, Pack SOC, 81
0x683, Time, 1556, High Cell Voltage, 38794, Low Cell Voltage, 37468, Average Cell Voltage 12032
0x682, Time, 1556, Pack Amphours, 170, Internal Temp, 24
0x681, Time, 1556, Input Supply Voltage, 120, Pack Current, 0
0x251, Time, 1557, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1569, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1573, AC Current, 0, DC Current, 0
0x251, Time, 1577, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1589, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1593, AC Current, 0, DC Current, 0
0x251, Time, 1597, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x1839F380, Time, 1702, Highest Cell Temp, 28, Average Cell Temp, 13
0x151, Time, 1723, AC Current, 0, DC Current, 0
0x251, Time, 1723, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1723, ERPM, 0, MC Input Voltage, 1
0x051, Time, 1729, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1733, AC Current, 0, DC Current, 0
0x251, Time, 1737, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1749, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1753, AC Current, 0, DC Current, 0
0x251, Time, 1757, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x680, Time, 1764, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3460, Pack SOC, 81
0x683, Time, 1764, High Cell Voltage, 38795, Low Cell Voltage, 37469, Average Cell Voltage 12032
0x682, Time, 1764, Pack Amphours, 170, Internal Temp, 24
0x681, Time, 1764, Input Supply Voltage, 120, Pack Current, 0
0x051, Time, 1769, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1773, AC Current, 0, DC Current, 0
0x251, Time, 1777, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1789, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1793, AC Current, 0, DC Current, 0
0x251, Time, 1797, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1809, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1813, AC Current, 0, DC Current, 0
0x251, Time, 1817, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1829, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1833, AC Current, 0, DC Current, 0
0x251, Time, 1837, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1849, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1853, AC Current, 0, DC Current, 0
0x251, Time, 1857, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x680, Time, 1868, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3460, Pack SOC, 81
0x683, Time, 1868, High Cell Voltage, 38795, Low Cell Voltage, 37469, Average Cell Voltage 12032
0x682, Time, 1868, Pack Amphours, 170, Internal Temp, 24
0x681, Time, 1869, Input Supply Voltage, 120, Pack Current, 0
0x051, Time, 1869, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1873, AC Current, 0, DC Current, 0
0x251, Time, 1877, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1889, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1893, AC Current, 0, DC Current, 0
0x251, Time, 1897, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1909, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1913, AC Current, 0, DC Current, 0
0x251, Time, 1917, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1929, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1933, AC Current, 0, DC Current, 0
0x251, Time, 1937, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 1949, ERPM, 0, MC Input Voltage, 1
0x151, Time, 1953, AC Current, 0, DC Current, 0
0x251, Time, 1957, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x1839F380, Time, 2058, Highest Cell Temp, 28, Average Cell Temp, 15
0x051, Time, 2079, ERPM, 0, MC Input Voltage, 1
0x680, Time, 2079, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3460, Pack SOC, 81
0x251, Time, 2079, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 2089, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2093, AC Current, 0, DC Current, 0
0x251, Time, 2097, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 2109, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2113, AC Current, 0, DC Current, 0
0x251, Time, 2117, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 2129, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2133, AC Current, 0, DC Current, 0
0x251, Time, 2137, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 2149, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2153, AC Current, 0, DC Current, 0
0x251, Time, 2157, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 2169, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2173, AC Current, 0, DC Current, 0
0x251, Time, 2177, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x680, Time, 2180, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3460, Pack SOC, 81
0x683, Time, 2180, High Cell Voltage, 38795, Low Cell Voltage, 37469, Average Cell Voltage 12032
0x682, Time, 2180, Pack Amphours, 170, Internal Temp, 24
0x681, Time, 2180, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 2189, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2193, AC Current, 0, DC Current, 0
0x251, Time, 2197, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 2209, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2213, AC Current, 0, DC Current, 0
0x251, Time, 2217, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 2229, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2233, AC Current, 0, DC Current, 0
0x251, Time, 2237, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 2249, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2253, AC Current, 0, DC Current, 0
0x251, Time, 2257, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 2269, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2273, AC Current, 0, DC Current, 0
0x251, Time, 2277, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x680, Time, 2284, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3460, Pack SOC, 81
0x683, Time, 2284, High Cell Voltage, 38795, Low Cell Voltage, 37469, Average Cell Voltage 12032
0x682, Time, 2284, Pack Amphours, 170, Internal Temp, 24
0x681, Time, 2284, Input Supply Voltage, 120, Pack Current, 0
0x051, Time, 2289, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2293, AC Current, 0, DC Current, 0
0x251, Time, 2297, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 2309, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2313, AC Current, 0, DC Current, 0
0x251, Time, 2317, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x1839F380, Time, 2420, Highest Cell Temp, 28, Average Cell Temp, 17
0x251, Time, 2440, Controller Temp, 340, Motor Temp, 390, Fault Code, 2
0x051, Time, 2449, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2453, AC Current, 0, DC Current, 0
0x251, Time, 2457, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2469, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2473, AC Current, 0, DC Current, 0
0x251, Time, 2477, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2489, ERPM, 0, MC Input Voltage, 1
0x680, Time, 2492, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3460, Pack SOC, 81
0x683, Time, 2492, High Cell Voltage, 38794, Low Cell Voltage, 37468, Average Cell Voltage 12032
0x682, Time, 2492, Pack Amphours, 170, Internal Temp, 24
0x681, Time, 2493, Input Supply Voltage, 120, Pack Current, 0
0x151, Time, 2493, AC Current, 0, DC Current, 0
0x251, Time, 2497, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2509, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2513, AC Current, 0, DC Current, 0
0x251, Time, 2517, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2529, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2533, AC Current, 0, DC Current, 0
0x251, Time, 2537, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2549, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2553, AC Current, 0, DC Current, 0
0x251, Time, 2557, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2569, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2573, AC Current, 0, DC Current, 0
0x251, Time, 2577, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2589, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2593, AC Current, 0, DC Current, 0
0x680, Time, 2596, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3460, Pack SOC, 81
0x683, Time, 2596, High Cell Voltage, 38795, Low Cell Voltage, 37468, Average Cell Voltage 12032
0x682, Time, 2596, Pack Amphours, 170, Internal Temp, 24
0x681, Time, 2597, Input Supply Voltage, 120, Pack Current, 0
0x251, Time, 2597, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2609, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2613, AC Current, 0, DC Current, 0
0x251, Time, 2617, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2629, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2633, AC Current, 0, DC Current, 0
0x251, Time, 2637, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2649, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2653, AC Current, 0, DC Current, 0
0x251, Time, 2657, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2669, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2673, AC Current, 0, DC Current, 0
0x251, Time, 2677, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2689, ERPM, 0, MC Input Voltage, 1
0x1839F380, Time, 2785, Highest Cell Temp, 28, Average Cell Temp, 20
0x251, Time, 2806, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x680, Time, 2806, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3460, Pack SOC, 81
0x151, Time, 2806, AC Current, 0, DC Current, 0
0x051, Time, 2809, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2813, AC Current, 0, DC Current, 0
0x251, Time, 2817, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2829, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2833, AC Current, 0, DC Current, 0
0x251, Time, 2837, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2849, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2853, AC Current, 0, DC Current, 0
0x251, Time, 2857, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2869, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2873, AC Current, 0, DC Current, 0
0x251, Time, 2877, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2889, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2893, AC Current, 0, DC Current, 0
0x251, Time, 2897, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x680, Time, 2908, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3460, Pack SOC, 81
0x683, Time, 2908, High Cell Voltage, 38795, Low Cell Voltage, 37468, Average Cell Voltage 12032
0x682, Time, 2908, Pack Amphours, 170, Internal Temp, 24
0x681, Time, 2909, Input Supply Voltage, 120, Pack Current, 0
0x051, Time, 2909, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2913, AC Current, 0, DC Current, 0
0x251, Time, 2917, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2929, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2933, AC Current, 0, DC Current, 0
0x251, Time, 2937, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2949, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2953, AC Current, 0, DC Current, 0
0x251, Time, 2957, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2969, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2973, AC Current, 0, DC Current, 0
0x251, Time, 2977, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 2989, ERPM, 0, MC Input Voltage, 1
0x151, Time, 2993, AC Current, 0, DC Current, 0
0x251, Time, 2997, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 3009, ERPM, 0, MC Input Voltage, 1
0x680, Time, 3012, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3460, Pack SOC, 81
0x683, Time, 3012, High Cell Voltage, 38795, Low Cell Voltage, 37468, Average Cell Voltage 12032
0x682, Time, 3012, Pack Amphours, 170, Internal Temp, 24
0x681, Time, 3013, Input Supply Voltage, 120, Pack Current, 0
0x151, Time, 3013, AC Current, 0, DC Current, 0
0x251, Time, 3017, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 3029, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3033, AC Current, 0, DC Current, 0
0x251, Time, 3037, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x1839F380, Time, 3137, Highest Cell Temp, 28, Average Cell Temp, 20
0x051, Time, 3158, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3158, AC Current, 0, DC Current, 0
0x251, Time, 3158, Controller Temp, 340, Motor Temp, 389, Fault Code, 2
0x051, Time, 3169, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3173, AC Current, 0, DC Current, 0
